GEOID,location,name,estimate,moe,label,concept,geography
29510115700,Census Tract 1157; St. Louis city; Missouri,B08301_010,44,69,Estimate!!Total:!!Public transportation (excluding taxicab):,MEANS OF TRANSPORTATION TO WORK,block group
29510115700,Census Tract 1157; St. Louis city; Missouri,B08301_011,44,69,Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus,MEANS OF TRANSPORTATION TO WORK,block group
29510115700,Census Tract 1157; St. Louis city; Missouri,B08301_012,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail,MEANS OF TRANSPORTATION TO WORK,block group
29510115700,Census Tract 1157; St. Louis city; Missouri,B08301_013,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail,MEANS OF TRANSPORTATION TO WORK,block group
29510115700,Census Tract 1157; St. Louis city; Missouri,B08301_014,0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)",MEANS OF TRANSPORTATION TO WORK,block group
29510115700,Census Tract 1157; St. Louis city; Missouri,B08301_015,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat,MEANS OF TRANSPORTATION TO WORK,block group
29510115700,Census Tract 1157; St. Louis city; Missouri,B08301_016,137,195,Estimate!!Total:!!Taxicab,MEANS OF TRANSPORTATION TO WORK,block group
29510115700,Census Tract 1157; St. Louis city; Missouri,B08301_017,0,12,Estimate!!Total:!!Motorcycle,MEANS OF TRANSPORTATION TO WORK,block group
29510115700,Census Tract 1157; St. Louis city; Missouri,B08301_018,13,21,Estimate!!Total:!!Bicycle,MEANS OF TRANSPORTATION TO WORK,block group
29510115700,Census Tract 1157; St. Louis city; Missouri,B08301_019,23,38,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK,block group
29510115700,Census Tract 1157; St. Louis city; Missouri,B08301_020,0,12,Estimate!!Total:!!Other means,MEANS OF TRANSPORTATION TO WORK,block group
29510115700,Census Tract 1157; St. Louis city; Missouri,B08301_021,121,80,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK,block group
29510116100,Census Tract 1161; St. Louis city; Missouri,B08301_001,1805,334,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK,block group
29510116100,Census Tract 1161; St. Louis city; Missouri,B08301_002,1359,328,"Estimate!!Total:!!Car, truck, or van:",MEANS OF TRANSPORTATION TO WORK,block group
29510116100,Census Tract 1161; St. Louis city; Missouri,B08301_003,1220,325,"Estimate!!Total:!!Car, truck, or van:!!Drove alone",MEANS OF TRANSPORTATION TO WORK,block group
29510116100,Census Tract 1161; St. Louis city; Missouri,B08301_004,139,81,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:",MEANS OF TRANSPORTATION TO WORK,block group
29510116100,Census Tract 1161; St. Louis city; Missouri,B08301_005,125,78,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510116100,Census Tract 1161; St. Louis city; Missouri,B08301_006,14,24,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510116100,Census Tract 1161; St. Louis city; Missouri,B08301_007,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510116100,Census Tract 1161; St. Louis city; Missouri,B08301_008,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510116100,Census Tract 1161; St. Louis city; Missouri,B08301_009,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510116100,Census Tract 1161; St. Louis city; Missouri,B08301_010,127,117,Estimate!!Total:!!Public transportation (excluding taxicab):,MEANS OF TRANSPORTATION TO WORK,block group
29510116100,Census Tract 1161; St. Louis city; Missouri,B08301_011,70,86,Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus,MEANS OF TRANSPORTATION TO WORK,block group
29510116100,Census Tract 1161; St. Louis city; Missouri,B08301_012,57,78,Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail,MEANS OF TRANSPORTATION TO WORK,block group
29510116100,Census Tract 1161; St. Louis city; Missouri,B08301_013,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail,MEANS OF TRANSPORTATION TO WORK,block group
29510116100,Census Tract 1161; St. Louis city; Missouri,B08301_014,0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)",MEANS OF TRANSPORTATION TO WORK,block group
29510116100,Census Tract 1161; St. Louis city; Missouri,B08301_015,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat,MEANS OF TRANSPORTATION TO WORK,block group
29510116100,Census Tract 1161; St. Louis city; Missouri,B08301_016,12,25,Estimate!!Total:!!Taxicab,MEANS OF TRANSPORTATION TO WORK,block group
29510116100,Census Tract 1161; St. Louis city; Missouri,B08301_017,10,16,Estimate!!Total:!!Motorcycle,MEANS OF TRANSPORTATION TO WORK,block group
29510116100,Census Tract 1161; St. Louis city; Missouri,B08301_018,66,52,Estimate!!Total:!!Bicycle,MEANS OF TRANSPORTATION TO WORK,block group
29510116100,Census Tract 1161; St. Louis city; Missouri,B08301_019,0,12,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK,block group
29510116100,Census Tract 1161; St. Louis city; Missouri,B08301_020,11,16,Estimate!!Total:!!Other means,MEANS OF TRANSPORTATION TO WORK,block group
29510116100,Census Tract 1161; St. Louis city; Missouri,B08301_021,220,105,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK,block group
29510116200,Census Tract 1162; St. Louis city; Missouri,B08301_001,2643,297,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK,block group
29510116200,Census Tract 1162; St. Louis city; Missouri,B08301_002,2135,296,"Estimate!!Total:!!Car, truck, or van:",MEANS OF TRANSPORTATION TO WORK,block group
29510116200,Census Tract 1162; St. Louis city; Missouri,B08301_003,2036,310,"Estimate!!Total:!!Car, truck, or van:!!Drove alone",MEANS OF TRANSPORTATION TO WORK,block group
29510116200,Census Tract 1162; St. Louis city; Missouri,B08301_004,99,76,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:",MEANS OF TRANSPORTATION TO WORK,block group
29510116200,Census Tract 1162; St. Louis city; Missouri,B08301_005,67,54,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510116200,Census Tract 1162; St. Louis city; Missouri,B08301_006,32,49,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510116200,Census Tract 1162; St. Louis city; Missouri,B08301_007,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510116200,Census Tract 1162; St. Louis city; Missouri,B08301_008,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510116200,Census Tract 1162; St. Louis city; Missouri,B08301_009,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510116200,Census Tract 1162; St. Louis city; Missouri,B08301_010,47,71,Estimate!!Total:!!Public transportation (excluding taxicab):,MEANS OF TRANSPORTATION TO WORK,block group
29510116200,Census Tract 1162; St. Louis city; Missouri,B08301_011,47,71,Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus,MEANS OF TRANSPORTATION TO WORK,block group
29510116200,Census Tract 1162; St. Louis city; Missouri,B08301_012,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail,MEANS OF TRANSPORTATION TO WORK,block group
29510116200,Census Tract 1162; St. Louis city; Missouri,B08301_013,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail,MEANS OF TRANSPORTATION TO WORK,block group
29510116200,Census Tract 1162; St. Louis city; Missouri,B08301_014,0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)",MEANS OF TRANSPORTATION TO WORK,block group
29510116200,Census Tract 1162; St. Louis city; Missouri,B08301_015,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat,MEANS OF TRANSPORTATION TO WORK,block group
29510116200,Census Tract 1162; St. Louis city; Missouri,B08301_016,14,24,Estimate!!Total:!!Taxicab,MEANS OF TRANSPORTATION TO WORK,block group
29510116200,Census Tract 1162; St. Louis city; Missouri,B08301_017,0,12,Estimate!!Total:!!Motorcycle,MEANS OF TRANSPORTATION TO WORK,block group
29510116200,Census Tract 1162; St. Louis city; Missouri,B08301_018,41,42,Estimate!!Total:!!Bicycle,MEANS OF TRANSPORTATION TO WORK,block group
29510116200,Census Tract 1162; St. Louis city; Missouri,B08301_019,3,6,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK,block group
29510116200,Census Tract 1162; St. Louis city; Missouri,B08301_020,0,12,Estimate!!Total:!!Other means,MEANS OF TRANSPORTATION TO WORK,block group
29510116200,Census Tract 1162; St. Louis city; Missouri,B08301_021,403,152,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK,block group
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08301_001,1850,284,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK,block group
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08301_002,1375,299,"Estimate!!Total:!!Car, truck, or van:",MEANS OF TRANSPORTATION TO WORK,block group
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08301_003,1278,283,"Estimate!!Total:!!Car, truck, or van:!!Drove alone",MEANS OF TRANSPORTATION TO WORK,block group
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08301_004,97,101,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:",MEANS OF TRANSPORTATION TO WORK,block group
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08301_005,97,101,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08301_006,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08301_007,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08301_008,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08301_009,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08301_010,22,29,Estimate!!Total:!!Public transportation (excluding taxicab):,MEANS OF TRANSPORTATION TO WORK,block group
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08301_011,17,28,Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus,MEANS OF TRANSPORTATION TO WORK,block group
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08301_012,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail,MEANS OF TRANSPORTATION TO WORK,block group
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08301_013,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail,MEANS OF TRANSPORTATION TO WORK,block group
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08301_014,5,8,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)",MEANS OF TRANSPORTATION TO WORK,block group
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08301_015,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat,MEANS OF TRANSPORTATION TO WORK,block group
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08301_016,0,12,Estimate!!Total:!!Taxicab,MEANS OF TRANSPORTATION TO WORK,block group
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08301_017,0,12,Estimate!!Total:!!Motorcycle,MEANS OF TRANSPORTATION TO WORK,block group
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08301_018,25,25,Estimate!!Total:!!Bicycle,MEANS OF TRANSPORTATION TO WORK,block group
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08301_019,27,27,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK,block group
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08301_020,5,9,Estimate!!Total:!!Other means,MEANS OF TRANSPORTATION TO WORK,block group
29510116301,Census Tract 1163.01; St. Louis city; Missouri,B08301_021,396,120,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK,block group
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08301_001,1446,306,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK,block group
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08301_002,1021,294,"Estimate!!Total:!!Car, truck, or van:",MEANS OF TRANSPORTATION TO WORK,block group
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08301_003,676,184,"Estimate!!Total:!!Car, truck, or van:!!Drove alone",MEANS OF TRANSPORTATION TO WORK,block group
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08301_004,345,180,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:",MEANS OF TRANSPORTATION TO WORK,block group
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08301_005,222,131,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08301_006,115,127,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 3-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08301_007,8,16,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 4-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08301_008,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 5- or 6-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08301_009,0,12,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 7-or-more-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08301_010,238,108,Estimate!!Total:!!Public transportation (excluding taxicab):,MEANS OF TRANSPORTATION TO WORK,block group
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08301_011,225,105,Estimate!!Total:!!Public transportation (excluding taxicab):!!Bus,MEANS OF TRANSPORTATION TO WORK,block group
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08301_012,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Subway or elevated rail,MEANS OF TRANSPORTATION TO WORK,block group
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08301_013,13,22,Estimate!!Total:!!Public transportation (excluding taxicab):!!Long-distance train or commuter rail,MEANS OF TRANSPORTATION TO WORK,block group
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08301_014,0,12,"Estimate!!Total:!!Public transportation (excluding taxicab):!!Light rail, streetcar or trolley (carro público in Puerto Rico)",MEANS OF TRANSPORTATION TO WORK,block group
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08301_015,0,12,Estimate!!Total:!!Public transportation (excluding taxicab):!!Ferryboat,MEANS OF TRANSPORTATION TO WORK,block group
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08301_016,0,12,Estimate!!Total:!!Taxicab,MEANS OF TRANSPORTATION TO WORK,block group
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08301_017,0,12,Estimate!!Total:!!Motorcycle,MEANS OF TRANSPORTATION TO WORK,block group
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08301_018,51,45,Estimate!!Total:!!Bicycle,MEANS OF TRANSPORTATION TO WORK,block group
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08301_019,77,118,Estimate!!Total:!!Walked,MEANS OF TRANSPORTATION TO WORK,block group
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08301_020,8,11,Estimate!!Total:!!Other means,MEANS OF TRANSPORTATION TO WORK,block group
29510116302,Census Tract 1163.02; St. Louis city; Missouri,B08301_021,51,66,Estimate!!Total:!!Worked from home,MEANS OF TRANSPORTATION TO WORK,block group
29510116400,Census Tract 1164; St. Louis city; Missouri,B08301_001,1882,376,Estimate!!Total:,MEANS OF TRANSPORTATION TO WORK,block group
29510116400,Census Tract 1164; St. Louis city; Missouri,B08301_002,1301,323,"Estimate!!Total:!!Car, truck, or van:",MEANS OF TRANSPORTATION TO WORK,block group
29510116400,Census Tract 1164; St. Louis city; Missouri,B08301_003,1271,326,"Estimate!!Total:!!Car, truck, or van:!!Drove alone",MEANS OF TRANSPORTATION TO WORK,block group
29510116400,Census Tract 1164; St. Louis city; Missouri,B08301_004,30,31,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:",MEANS OF TRANSPORTATION TO WORK,block group
29510116400,Census Tract 1164; St. Louis city; Missouri,B08301_005,12,19,"Estimate!!Total:!!Car, truck, or van:!!Carpooled:!!In 2-person carpool",MEANS OF TRANSPORTATION TO WORK,block group
